resume_id,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_003401,5,1,1,5,1.0,-0.0,0.0
R_003402,8,1,3,8,1.0,-0.0,0.0
R_003403,6,1,1,6,1.0,-0.0,0.0
R_003404,8,1,4,8,1.0,-0.0,0.0
R_003405,8,1,3,8,1.0,-0.0,0.0
R_003406,8,1,2,8,1.0,-0.0,0.0
R_003407,6,1,0,6,1.0,-0.0,0.0
R_003408,6,1,4,6,1.0,-0.0,0.0
R_003409,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_003410,8,1,3,8,1.0,-0.0,0.0
R_003411,6,1,2,6,1.0,-0.0,0.0
R_003412,6,1,2,6,1.0,-0.0,0.0
R_003413,5,1,2,5,1.0,-0.0,0.0
R_003414,6,1,3,6,1.0,-0.0,0.0
R_003415,7,1,2,7,1.0,-0.0,0.0
R_003416,6,1,1,6,1.0,-0.0,0.0
R_003417,8,1,4,8,1.0,-0.0,0.0
R_003418,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003419,7,1,4,7,1.0,-0.0,0.0
R_003420,8,1,4,8,1.0,-0.0,0.0
R_003421,6,1,5,6,1.0,-0.0,0.0
R_003422,7,1,1,7,1.0,-0.0,0.0
R_003423,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003424,7,1,1,7,1.0,-0.0,0.0
R_003425,5,1,3,5,1.0,-0.0,0.0
R_003426,8,1,1,8,1.0,-0.0,0.0
R_003427,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_003428,5,1,3,5,1.0,-0.0,0.0
R_003429,8,1,3,8,1.0,-0.0,0.0
R_003430,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_003431,8,1,1,8,1.0,-0.0,0.0
R_003432,6,1,4,6,1.0,-0.0,0.0
R_003433,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003434,7,1,3,7,1.0,-0.0,0.0
R_003435,5,4,2,2,0.4,1.3321790402101223,0.9609640474436812
R_003436,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_003437,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_003438,8,1,4,8,1.0,-0.0,0.0
R_003439,5,1,1,5,1.0,-0.0,0.0
R_003440,6,1,6,6,1.0,-0.0,0.0
R_003441,8,1,2,8,1.0,-0.0,0.0
R_003442,7,1,0,7,1.0,-0.0,0.0
R_003443,8,1,3,8,1.0,-0.0,0.0
R_003444,7,1,5,7,1.0,-0.0,0.0
R_003445,6,2,7,4,0.6666666666666666,0.6365141682948128,0.9182958340544894
R_003446,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003447,5,1,0,5,1.0,-0.0,0.0
R_003448,5,1,0,5,1.0,-0.0,0.0
R_003449,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003450,5,1,5,5,1.0,-0.0,0.0
R_003451,5,1,2,5,1.0,-0.0,0.0
R_003452,6,1,1,6,1.0,-0.0,0.0
R_003453,6,1,3,6,1.0,-0.0,0.0
R_003454,7,4,7,3,0.42857142857142855,1.277034259466139,0.9211854965885543
R_003455,6,1,1,6,1.0,-0.0,0.0
R_003456,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003457,5,1,1,5,1.0,-0.0,0.0
R_003458,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003459,5,1,5,5,1.0,-0.0,0.0
R_003460,6,1,0,6,1.0,-0.0,0.0
R_003461,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003462,6,1,1,6,1.0,-0.0,0.0
R_003463,7,1,2,7,1.0,-0.0,0.0
R_003464,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003465,5,1,3,5,1.0,-0.0,0.0
R_003466,6,1,2,6,1.0,-0.0,0.0
R_003467,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_003468,5,1,2,5,1.0,-0.0,0.0
R_003469,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003470,5,1,2,5,1.0,-0.0,0.0
R_003471,7,1,0,7,1.0,-0.0,0.0
R_003472,5,1,6,5,1.0,-0.0,0.0
R_003473,6,1,0,6,1.0,-0.0,0.0
R_003474,8,4,7,4,0.5,1.2130075659799042,0.875
R_003475,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003476,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003477,7,1,0,7,1.0,-0.0,0.0
R_003478,6,2,7,4,0.6666666666666666,0.6365141682948128,0.9182958340544894
R_003479,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_003480,6,1,3,6,1.0,-0.0,0.0
R_003481,8,1,0,8,1.0,-0.0,0.0
R_003482,6,1,4,6,1.0,-0.0,0.0
R_003483,5,1,1,5,1.0,-0.0,0.0
R_003484,7,1,3,7,1.0,-0.0,0.0
R_003485,5,1,1,5,1.0,-0.0,0.0
R_003486,8,1,2,8,1.0,-0.0,0.0
R_003487,5,1,2,5,1.0,-0.0,0.0
R_003488,6,1,1,6,1.0,-0.0,0.0
R_003489,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003490,7,1,1,7,1.0,-0.0,0.0
R_003491,5,1,4,5,1.0,-0.0,0.0
R_003492,7,1,3,7,1.0,-0.0,0.0
R_003493,7,1,4,7,1.0,-0.0,0.0
R_003494,7,1,4,7,1.0,-0.0,0.0
R_003495,5,1,3,5,1.0,-0.0,0.0
R_003496,7,1,3,7,1.0,-0.0,0.0
R_003497,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_003498,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003499,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_003500,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_003501,6,1,2,6,1.0,-0.0,0.0
R_003502,6,1,3,6,1.0,-0.0,0.0
R_003503,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003504,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_003505,5,1,4,5,1.0,-0.0,0.0
R_003506,7,1,4,7,1.0,-0.0,0.0
R_003507,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003508,5,1,1,5,1.0,-0.0,0.0
R_003509,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003510,8,1,0,8,1.0,-0.0,0.0
R_003511,7,1,2,7,1.0,-0.0,0.0
R_003512,6,1,1,6,1.0,-0.0,0.0
R_003513,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_003514,5,1,5,5,1.0,-0.0,0.0
R_003515,6,1,0,6,1.0,-0.0,0.0
R_003516,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_003517,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003518,6,1,2,6,1.0,-0.0,0.0
R_003519,8,1,0,8,1.0,-0.0,0.0
R_003520,7,1,1,7,1.0,-0.0,0.0
R_003521,8,1,0,8,1.0,-0.0,0.0
R_003522,5,1,2,5,1.0,-0.0,0.0
R_003523,5,1,0,5,1.0,-0.0,0.0
R_003524,7,1,0,7,1.0,-0.0,0.0
R_003525,8,1,1,8,1.0,-0.0,0.0
R_003526,7,1,5,7,1.0,-0.0,0.0
R_003527,8,1,1,8,1.0,-0.0,0.0
R_003528,7,1,4,7,1.0,-0.0,0.0
R_003529,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003530,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003531,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_003532,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003533,5,1,6,5,1.0,-0.0,0.0
R_003534,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003535,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003536,8,4,7,4,0.5,1.2130075659799042,0.875
R_003537,7,1,1,7,1.0,-0.0,0.0
R_003538,7,1,2,7,1.0,-0.0,0.0
R_003539,5,1,3,5,1.0,-0.0,0.0
R_003540,6,1,3,6,1.0,-0.0,0.0
R_003541,6,1,2,6,1.0,-0.0,0.0
R_003542,7,1,0,7,1.0,-0.0,0.0
R_003543,6,1,0,6,1.0,-0.0,0.0
R_003544,8,1,3,8,1.0,-0.0,0.0
R_003545,5,1,2,5,1.0,-0.0,0.0
R_003546,5,1,1,5,1.0,-0.0,0.0
R_003547,8,1,1,8,1.0,-0.0,0.0
R_003548,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_003549,6,1,5,6,1.0,-0.0,0.0
R_003550,7,1,3,7,1.0,-0.0,0.0
R_003551,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003552,5,1,2,5,1.0,-0.0,0.0
R_003553,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003554,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003555,8,1,3,8,1.0,-0.0,0.0
R_003556,8,1,1,8,1.0,-0.0,0.0
R_003557,5,1,4,5,1.0,-0.0,0.0
R_003558,8,1,4,8,1.0,-0.0,0.0
R_003559,5,1,2,5,1.0,-0.0,0.0
R_003560,7,1,1,7,1.0,-0.0,0.0
R_003561,8,1,2,8,1.0,-0.0,0.0
R_003562,6,1,0,6,1.0,-0.0,0.0
R_003563,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003564,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003565,8,1,1,8,1.0,-0.0,0.0
R_003566,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003567,8,1,4,8,1.0,-0.0,0.0
R_003568,5,1,3,5,1.0,-0.0,0.0
R_003569,6,1,1,6,1.0,-0.0,0.0
R_003570,8,1,0,8,1.0,-0.0,0.0
R_003571,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003572,5,1,3,5,1.0,-0.0,0.0
R_003573,8,1,4,8,1.0,-0.0,0.0
R_003574,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003575,5,3,6,3,0.6,0.9502705392332347,0.8649735207179272
R_003576,5,1,1,5,1.0,-0.0,0.0
R_003577,6,1,2,6,1.0,-0.0,0.0
R_003578,5,1,4,5,1.0,-0.0,0.0
R_003579,5,1,1,5,1.0,-0.0,0.0
R_003580,5,1,4,5,1.0,-0.0,0.0
R_003581,8,1,0,8,1.0,-0.0,0.0
R_003582,5,1,3,5,1.0,-0.0,0.0
R_003583,5,1,1,5,1.0,-0.0,0.0
R_003584,5,1,0,5,1.0,-0.0,0.0
R_003585,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003586,7,1,2,7,1.0,-0.0,0.0
R_003587,6,1,3,6,1.0,-0.0,0.0
R_003588,7,1,1,7,1.0,-0.0,0.0
R_003589,5,4,2,2,0.4,1.3321790402101223,0.9609640474436812
R_003590,8,1,4,8,1.0,-0.0,0.0
R_003591,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003592,8,1,3,8,1.0,-0.0,0.0
R_003593,8,1,3,8,1.0,-0.0,0.0
R_003594,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003595,7,1,4,7,1.0,-0.0,0.0
R_003596,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003597,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_003598,6,1,1,6,1.0,-0.0,0.0
R_003599,5,1,1,5,1.0,-0.0,0.0
R_003600,6,1,4,6,1.0,-0.0,0.0
R_003601,5,1,0,5,1.0,-0.0,0.0
R_003602,8,1,1,8,1.0,-0.0,0.0
R_003603,6,1,3,6,1.0,-0.0,0.0
R_003604,6,1,4,6,1.0,-0.0,0.0
R_003605,7,1,1,7,1.0,-0.0,0.0
R_003606,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003607,7,1,4,7,1.0,-0.0,0.0
R_003608,7,1,0,7,1.0,-0.0,0.0
R_003609,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003610,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003611,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_003612,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_003613,5,1,0,5,1.0,-0.0,0.0
R_003614,5,1,4,5,1.0,-0.0,0.0
R_003615,5,1,4,5,1.0,-0.0,0.0
R_003616,7,1,2,7,1.0,-0.0,0.0
R_003617,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003618,8,1,2,8,1.0,-0.0,0.0
R_003619,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003620,5,1,4,5,1.0,-0.0,0.0
R_003621,6,1,4,6,1.0,-0.0,0.0
R_003622,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003623,7,1,4,7,1.0,-0.0,0.0
R_003624,8,1,4,8,1.0,-0.0,0.0
R_003625,8,1,0,8,1.0,-0.0,0.0
R_003626,6,1,2,6,1.0,-0.0,0.0
R_003627,5,1,2,5,1.0,-0.0,0.0
R_003628,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_003629,6,1,1,6,1.0,-0.0,0.0
R_003630,8,1,0,8,1.0,-0.0,0.0
R_003631,7,1,0,7,1.0,-0.0,0.0
R_003632,5,2,7,3,0.6,0.6730116670092565,0.9709505944546688
R_003633,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003634,5,1,2,5,1.0,-0.0,0.0
R_003635,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003636,7,4,7,3,0.42857142857142855,1.277034259466139,0.9211854965885543
R_003637,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_003638,7,1,0,7,1.0,-0.0,0.0
R_003639,5,3,6,3,0.6,0.9502705392332347,0.8649735207179272
R_003640,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_003641,8,1,2,8,1.0,-0.0,0.0
R_003642,8,1,0,8,1.0,-0.0,0.0
R_003643,8,1,2,8,1.0,-0.0,0.0
R_003644,8,1,0,8,1.0,-0.0,0.0
R_003645,5,1,4,5,1.0,-0.0,0.0
R_003646,8,1,3,8,1.0,-0.0,0.0
R_003647,8,1,2,8,1.0,-0.0,0.0
R_003648,5,2,7,3,0.6,0.6730116670092565,0.9709505944546688
R_003649,7,1,4,7,1.0,-0.0,0.0
R_003650,8,1,1,8,1.0,-0.0,0.0
R_003651,6,1,1,6,1.0,-0.0,0.0
R_003652,6,1,1,6,1.0,-0.0,0.0
R_003653,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003654,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_003655,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003656,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_003657,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003658,7,1,1,7,1.0,-0.0,0.0
R_003659,6,1,3,6,1.0,-0.0,0.0
R_003660,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_003661,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_003662,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_003663,8,1,2,8,1.0,-0.0,0.0
R_003664,5,1,1,5,1.0,-0.0,0.0
R_003665,5,1,0,5,1.0,-0.0,0.0
R_003666,8,1,1,8,1.0,-0.0,0.0
R_003667,8,4,7,4,0.5,1.2130075659799042,0.875
R_003668,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003669,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_003670,5,1,1,5,1.0,-0.0,0.0
R_003671,5,1,0,5,1.0,-0.0,0.0
R_003672,8,1,0,8,1.0,-0.0,0.0
R_003673,5,1,6,5,1.0,-0.0,0.0
R_003674,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003675,8,1,4,8,1.0,-0.0,0.0
R_003676,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003677,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003678,6,1,1,6,1.0,-0.0,0.0
R_003679,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_003680,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_003681,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003682,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003683,5,1,0,5,1.0,-0.0,0.0
R_003684,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003685,7,1,5,7,1.0,-0.0,0.0
R_003686,5,2,7,3,0.6,0.6730116670092565,0.9709505944546688
R_003687,6,1,2,6,1.0,-0.0,0.0
R_003688,5,1,3,5,1.0,-0.0,0.0
R_003689,8,1,1,8,1.0,-0.0,0.0
R_003690,6,1,5,6,1.0,-0.0,0.0
R_003691,7,1,4,7,1.0,-0.0,0.0
R_003692,6,1,3,6,1.0,-0.0,0.0
R_003693,8,1,1,8,1.0,-0.0,0.0
R_003694,7,1,3,7,1.0,-0.0,0.0
R_003695,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_003696,7,1,4,7,1.0,-0.0,0.0
R_003697,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003698,8,1,3,8,1.0,-0.0,0.0
R_003699,7,1,0,7,1.0,-0.0,0.0
R_003700,6,1,3,6,1.0,-0.0,0.0
R_003701,7,1,3,7,1.0,-0.0,0.0
R_003702,6,1,3,6,1.0,-0.0,0.0
R_003703,5,1,0,5,1.0,-0.0,0.0
R_003704,5,1,4,5,1.0,-0.0,0.0
R_003705,7,1,3,7,1.0,-0.0,0.0
R_003706,5,1,2,5,1.0,-0.0,0.0
R_003707,6,1,0,6,1.0,-0.0,0.0
R_003708,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003709,5,1,1,5,1.0,-0.0,0.0
R_003710,7,1,3,7,1.0,-0.0,0.0
R_003711,6,1,0,6,1.0,-0.0,0.0
R_003712,5,1,2,5,1.0,-0.0,0.0
R_003713,8,1,3,8,1.0,-0.0,0.0
R_003714,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_003715,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003716,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003717,7,1,3,7,1.0,-0.0,0.0
R_003718,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_003719,7,1,3,7,1.0,-0.0,0.0
R_003720,7,1,5,7,1.0,-0.0,0.0
R_003721,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003722,8,1,2,8,1.0,-0.0,0.0
R_003723,6,1,4,6,1.0,-0.0,0.0
R_003724,7,1,0,7,1.0,-0.0,0.0
R_003725,8,1,1,8,1.0,-0.0,0.0
R_003726,5,1,0,5,1.0,-0.0,0.0
R_003727,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_003728,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003729,5,1,4,5,1.0,-0.0,0.0
R_003730,6,1,1,6,1.0,-0.0,0.0
R_003731,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003732,5,1,0,5,1.0,-0.0,0.0
R_003733,5,1,4,5,1.0,-0.0,0.0
R_003734,6,1,0,6,1.0,-0.0,0.0
R_003735,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003736,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_003737,5,1,2,5,1.0,-0.0,0.0
R_003738,7,1,3,7,1.0,-0.0,0.0
R_003739,6,1,0,6,1.0,-0.0,0.0
R_003740,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_003741,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003742,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_003743,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003744,5,1,4,5,1.0,-0.0,0.0
R_003745,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_003746,7,1,3,7,1.0,-0.0,0.0
R_003747,6,1,2,6,1.0,-0.0,0.0
R_003748,7,1,3,7,1.0,-0.0,0.0
R_003749,6,1,0,6,1.0,-0.0,0.0
R_003750,6,1,3,6,1.0,-0.0,0.0
R_003751,6,1,4,6,1.0,-0.0,0.0
R_003752,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003753,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003754,5,1,6,5,1.0,-0.0,0.0
R_003755,8,1,3,8,1.0,-0.0,0.0
R_003756,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003757,7,1,0,7,1.0,-0.0,0.0
R_003758,6,1,4,6,1.0,-0.0,0.0
R_003759,6,2,7,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003760,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003761,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003762,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_003763,7,1,3,7,1.0,-0.0,0.0
R_003764,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_003765,5,1,3,5,1.0,-0.0,0.0
R_003766,8,1,2,8,1.0,-0.0,0.0
R_003767,7,1,5,7,1.0,-0.0,0.0
R_003768,8,1,2,8,1.0,-0.0,0.0
R_003769,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003770,5,1,3,5,1.0,-0.0,0.0
R_003771,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003772,5,1,2,5,1.0,-0.0,0.0
R_003773,5,1,1,5,1.0,-0.0,0.0
R_003774,6,1,3,6,1.0,-0.0,0.0
R_003775,5,1,0,5,1.0,-0.0,0.0
R_003776,5,1,3,5,1.0,-0.0,0.0
R_003777,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_003778,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_003779,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_003780,8,1,2,8,1.0,-0.0,0.0
R_003781,8,1,1,8,1.0,-0.0,0.0
R_003782,6,1,4,6,1.0,-0.0,0.0
R_003783,5,1,4,5,1.0,-0.0,0.0
R_003784,5,1,5,5,1.0,-0.0,0.0
R_003785,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003786,6,1,0,6,1.0,-0.0,0.0
R_003787,7,1,2,7,1.0,-0.0,0.0
R_003788,6,1,3,6,1.0,-0.0,0.0
R_003789,8,1,4,8,1.0,-0.0,0.0
R_003790,7,1,3,7,1.0,-0.0,0.0
R_003791,5,1,1,5,1.0,-0.0,0.0
R_003792,6,1,1,6,1.0,-0.0,0.0
R_003793,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003794,6,1,1,6,1.0,-0.0,0.0
R_003795,6,1,5,6,1.0,-0.0,0.0
R_003796,8,1,0,8,1.0,-0.0,0.0
R_003797,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_003798,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_003799,8,1,0,8,1.0,-0.0,0.0
R_003800,7,1,3,7,1.0,-0.0,0.0
R_003801,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_003802,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_003803,8,1,0,8,1.0,-0.0,0.0
R_003804,6,1,2,6,1.0,-0.0,0.0
R_003805,5,1,1,5,1.0,-0.0,0.0
R_003806,7,1,3,7,1.0,-0.0,0.0
R_003807,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003808,7,1,1,7,1.0,-0.0,0.0
R_003809,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003810,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003811,8,1,1,8,1.0,-0.0,0.0
R_003812,5,1,5,5,1.0,-0.0,0.0
R_003813,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_003814,8,1,0,8,1.0,-0.0,0.0
R_003815,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_003816,8,1,0,8,1.0,-0.0,0.0
R_003817,5,1,0,5,1.0,-0.0,0.0
R_003818,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003819,6,1,4,6,1.0,-0.0,0.0
R_003820,5,1,4,5,1.0,-0.0,0.0
R_003821,7,1,4,7,1.0,-0.0,0.0
R_003822,8,1,4,8,1.0,-0.0,0.0
R_003823,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_003824,7,1,3,7,1.0,-0.0,0.0
R_003825,6,1,6,6,1.0,-0.0,0.0
R_003826,5,1,4,5,1.0,-0.0,0.0
R_003827,8,1,1,8,1.0,-0.0,0.0
R_003828,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_003829,6,1,0,6,1.0,-0.0,0.0
R_003830,8,1,0,8,1.0,-0.0,0.0
R_003831,8,1,4,8,1.0,-0.0,0.0
R_003832,7,1,3,7,1.0,-0.0,0.0
R_003833,7,1,2,7,1.0,-0.0,0.0
R_003834,6,1,4,6,1.0,-0.0,0.0
R_003835,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_003836,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_003837,5,1,3,5,1.0,-0.0,0.0
R_003838,5,1,4,5,1.0,-0.0,0.0
R_003839,7,1,3,7,1.0,-0.0,0.0
R_003840,7,1,4,7,1.0,-0.0,0.0
R_003841,6,1,2,6,1.0,-0.0,0.0
R_003842,6,1,0,6,1.0,-0.0,0.0
R_003843,6,1,3,6,1.0,-0.0,0.0
R_003844,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_003845,8,2,7,6,0.75,0.5623351446188083,0.8112781244591328
R_003846,6,1,0,6,1.0,-0.0,0.0
R_003847,7,1,3,7,1.0,-0.0,0.0
R_003848,5,1,5,5,1.0,-0.0,0.0
R_003849,6,1,1,6,1.0,-0.0,0.0
R_003850,5,1,7,5,1.0,-0.0,0.0
R_003851,8,1,1,8,1.0,-0.0,0.0
R_003852,7,1,3,7,1.0,-0.0,0.0
R_003853,8,1,1,8,1.0,-0.0,0.0
R_003854,5,1,0,5,1.0,-0.0,0.0
R_003855,5,1,4,5,1.0,-0.0,0.0
R_003856,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_003857,5,1,1,5,1.0,-0.0,0.0
R_003858,8,1,5,8,1.0,-0.0,0.0
R_003859,7,1,1,7,1.0,-0.0,0.0
R_003860,5,1,5,5,1.0,-0.0,0.0
R_003861,5,1,6,5,1.0,-0.0,0.0
R_003862,5,1,5,5,1.0,-0.0,0.0
R_003863,6,1,3,6,1.0,-0.0,0.0
R_003864,8,1,4,8,1.0,-0.0,0.0
R_003865,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_003866,8,1,2,8,1.0,-0.0,0.0
R_003867,8,1,2,8,1.0,-0.0,0.0
R_003868,5,1,0,5,1.0,-0.0,0.0
R_003869,6,1,1,6,1.0,-0.0,0.0
R_003870,6,1,4,6,1.0,-0.0,0.0
R_003871,5,1,4,5,1.0,-0.0,0.0
