resume_id,degree,bipartite_degree_centrality,pagerank,is_isolate,component_size,community_global,community_size,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_002485,4,0.0016,3.2871221750887466e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_002486,10,0.004,6.344014544775543e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_002487,9,0.0036,5.830829005073776e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002488,2,0.0008,2.3511629602471286e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002489,8,0.0032,5.8591879083560966e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002490,10,0.004,6.258312993524526e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_002491,3,0.0012,2.754891869520765e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_002492,8,0.0032,5.5712544231681515e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002493,2,0.0008,2.312927788272312e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002494,13,0.0052,7.863616510987054e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002495,11,0.0044,6.890373190832158e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002496,3,0.0012,2.964065859574554e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002497,3,0.0012,2.7606986825755063e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_002498,2,0.0008,2.3807581707234313e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002499,4,0.0016,3.433082209693558e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_002500,5,0.002,4.022853761856562e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_002501,4,0.0016,3.3653174409730085e-05,0,1562,3,1562,5,3,6,3,0.6,0.9502705392332348,0.8649735207179272
R_002502,7,0.0028,4.82004802998713e-05,0,3102,1,1571,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_002503,10,0.004,6.558991457660583e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002504,13,0.0052,7.825773749483878e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_002505,11,0.0044,7.082683484148039e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_002506,5,0.002,3.947977639026091e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002507,3,0.0012,2.9725441147013705e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_002508,2,0.0008,2.3447093540605523e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002509,6,0.0024,4.445048813801919e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_002510,3,0.0012,2.9442742569712914e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_002511,3,0.0012,2.875521588124168e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002512,15,0.006,8.860922535990243e-05,0,3102,1,1571,6,2,7,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002513,15,0.006,8.914074764491769e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_002514,8,0.0032,5.785475219396955e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_002515,6,0.0024,4.442880133039317e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_002516,7,0.0028,4.780642520398299e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002517,7,0.0028,4.8022575261035444e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002518,12,0.0048,7.319040722227013e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_002519,11,0.0044,7.092627949966836e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002520,8,0.0032,5.568882284412114e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_002521,7,0.0028,4.800272145859787e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_002522,3,0.0012,2.753513357080077e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_002523,2,0.0008,2.29040508025457e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_002524,8,0.0032,5.926567517070887e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_002525,4,0.0016,3.290523935086689e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_002526,13,0.0052,7.822511354612826e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_002527,5,0.002,3.991862422604009e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_002528,11,0.0044,7.08022209333041e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002529,5,0.002,3.7643871088208115e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_002530,5,0.002,3.809043068041086e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_002531,9,0.0036,6.201490152354601e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_002532,3,0.0012,2.770954744704034e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_002533,5,0.002,4.11002481815794e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002534,9,0.0036,6.287562914161186e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_002535,4,0.0016,3.571645819357877e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_002536,6,0.0024,4.2745173799706836e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_002537,10,0.004,6.842005839127125e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_002538,10,0.004,6.271782698806248e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_002539,5,0.002,4.136559850349268e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_002540,10,0.004,6.542218931842217e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002541,18,0.0072,0.00010835713367938877,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002542,7,0.0028,4.7840512201606225e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_002543,2,0.0008,2.3354299748282375e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002544,2,0.0008,2.451119022187457e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_002545,11,0.0044,7.599221824400928e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002546,6,0.0024,4.5459802526454524e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_002547,3,0.0012,2.9365454161051866e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002548,10,0.004,6.523611186007618e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002549,6,0.0024,4.6455915181756016e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_002550,8,0.0032,5.516855161003223e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_002551,6,0.0024,4.409730720499814e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_002552,4,0.0016,3.368062476518419e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_002553,7,0.0028,4.758865688827818e-05,0,3102,1,1571,8,3,7,6,0.75,0.7356219397587946,0.6695919455357792
R_002554,15,0.006,8.973787523717647e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002555,6,0.0024,4.603291579618757e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002556,9,0.0036,5.726536933285002e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_002557,3,0.0012,2.916348775949747e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002558,5,0.002,3.762831545278832e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_002559,4,0.0016,3.518462636805867e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002560,6,0.0024,4.509206820189013e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002561,7,0.0028,5.110568416444712e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_002562,9,0.0036,6.077206040045779e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_002563,2,0.0008,2.3200788129681585e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_002564,9,0.0036,5.9276335524892375e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_002565,6,0.0024,4.6251212069131375e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002566,7,0.0028,5.0230366934343904e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_002567,3,0.0012,3.0051480719729242e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_002568,8,0.0032,5.63061736876286e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_002569,11,0.0044,7.122338107634786e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_002570,6,0.0024,4.4133702262586806e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_002571,12,0.0048,7.324996742856592e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_002572,11,0.0044,6.760051019320005e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_002573,10,0.004,6.485778261330713e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002574,7,0.0028,4.7812562630837884e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_002575,7,0.0028,5.0414155839610865e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_002576,3,0.0012,2.956020210472679e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002577,7,0.0028,4.9244863193703125e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002578,14,0.0056,8.638834941861085e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002579,10,0.004,6.61707270584286e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_002580,10,0.004,6.677952031670981e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_002581,11,0.0044,6.823949998911636e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_002582,6,0.0024,4.287387918298944e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_002583,3,0.0012,2.7877626318222896e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002584,1,0.0004,1.7646330634685012e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002585,6,0.0024,4.446482028013073e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002586,8,0.0032,5.443668648897814e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002587,14,0.0056,8.610088458660367e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_002588,3,0.0012,2.9557050260759234e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_002589,7,0.0028,5.165150646480927e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_002590,8,0.0032,5.908889972565151e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_002591,9,0.0036,5.803630624232506e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_002592,7,0.0028,5.050673757336955e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_002593,4,0.0016,3.3332308723008365e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002594,14,0.0056,8.327572525574892e-05,0,3102,1,1571,8,2,7,6,0.75,0.5623351446188083,0.8112781244591328
R_002595,6,0.0024,4.720908909541034e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002596,7,0.0028,4.890442291334648e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002597,4,0.0016,3.5284956382947835e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_002598,9,0.0036,6.015626217300852e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002599,9,0.0036,5.829627614637487e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002600,6,0.0024,4.3658940748058136e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_002601,6,0.0024,4.429005669393557e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_002602,12,0.0048,8.119098385461127e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002603,10,0.004,6.579960678159066e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_002604,11,0.0044,7.085529147665183e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_002605,6,0.0024,4.4918940785726916e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002606,7,0.0028,4.9567637912523086e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002607,5,0.002,4.041095168224248e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_002608,10,0.004,6.376977331131909e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_002609,11,0.0044,7.627000562836187e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002610,7,0.0028,5.013979700636101e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_002611,9,0.0036,5.887643031746307e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_002612,18,0.0072,0.00011337529905799681,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_002613,8,0.0032,5.268847106052165e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_002614,13,0.0052,7.770048103700899e-05,0,3102,1,1571,8,3,7,6,0.75,0.7356219397587946,0.6695919455357792
R_002615,7,0.0028,4.978793739310243e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_002616,6,0.0024,4.569434450454715e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_002617,11,0.0044,6.845966914668301e-05,0,3102,1,1571,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_002618,7,0.0028,4.68592326039091e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_002619,10,0.004,6.45005911107083e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002620,12,0.0048,7.812964157384952e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_002621,10,0.004,6.290818788143701e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_002622,10,0.004,6.500625316213796e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002623,9,0.0036,5.7007445377475695e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_002624,17,0.0068,0.00010514025060595225,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_002625,18,0.0072,0.00010404098875222349,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_002626,8,0.0032,5.5058963141335275e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_002627,13,0.0052,8.278112897048224e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_002628,17,0.0068,9.871584445255906e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_002629,8,0.0032,5.25587712234213e-05,0,3102,1,1571,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_002630,12,0.0048,8.205077242248265e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002631,11,0.0044,6.940039605378718e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002632,3,0.0012,2.7157799841041253e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_002633,9,0.0036,6.065652370923548e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_002634,10,0.004,6.335014373224123e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_002635,10,0.004,6.366736191179105e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_002636,4,0.0016,3.4292325199750513e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002637,8,0.0032,5.818463856123299e-05,0,1565,2,1565,8,1,5,8,1.0,-0.0,0.0
R_002638,13,0.0052,8.302096885675994e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_002639,9,0.0036,6.0095251878753104e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_002640,12,0.0048,7.270646704789751e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_002641,12,0.0048,7.468496063776196e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002642,10,0.004,7.0595894075632e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_002643,11,0.0044,6.847140039156257e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002644,5,0.002,3.9044623834690395e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002645,12,0.0048,7.27387894903801e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_002646,11,0.0044,6.912133137355984e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002647,2,0.0008,2.3143124752695023e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_002648,2,0.0008,2.3883068759516908e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_002649,7,0.0028,4.996992503049166e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002650,7,0.0028,4.9313046637689337e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_002651,11,0.0044,6.83887879869548e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_002652,8,0.0032,5.395506365519407e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002653,11,0.0044,6.911658086963445e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002654,15,0.006,8.814670538830429e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_002655,14,0.0056,8.328820365506438e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_002656,2,0.0008,2.3354049631286833e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002657,3,0.0012,2.706146827276641e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_002658,8,0.0032,5.25392341014655e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_002659,8,0.0032,5.7049513337843806e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_002660,7,0.0028,5.286340327870832e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002661,1,0.0004,1.7447421020440083e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_002662,10,0.004,6.281758988402069e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_002663,9,0.0036,6.288312400774552e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_002664,6,0.0024,4.490591691774505e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_002665,3,0.0012,2.9042957242590326e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002666,5,0.002,3.960272689449136e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_002667,7,0.0028,4.927490135868674e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_002668,12,0.0048,7.670992305455431e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_002669,7,0.0028,4.980864714772081e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_002670,4,0.0016,3.459288332074091e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002671,15,0.006,9.193038391309865e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002672,6,0.0024,4.489757043962513e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_002673,10,0.004,6.676631932652576e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002674,2,0.0008,2.3692613104134345e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002675,4,0.0016,3.4646821194119087e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002676,8,0.0032,5.46985274029054e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002677,6,0.0024,4.2496621471975255e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_002678,9,0.0036,6.060370740269542e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002679,5,0.002,4.044046155008591e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_002680,6,0.0024,4.5558503286745036e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_002681,8,0.0032,5.5313115861675875e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_002682,4,0.0016,3.617694894846395e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002683,7,0.0028,5.310235148335881e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_002684,7,0.0028,4.746882549062874e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_002685,14,0.0056,8.399518873216555e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_002686,6,0.0024,4.515721312530299e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_002687,7,0.0028,5.1973030688200454e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_002688,4,0.0016,3.25504878780897e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_002689,8,0.0032,5.512159584665242e-05,0,1562,3,1562,8,1,6,8,1.0,-0.0,0.0
R_002690,12,0.0048,7.755448382813413e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_002691,6,0.0024,4.690434318231461e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_002692,5,0.002,4.058941795258274e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_002693,7,0.0028,4.8557698523965154e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_002694,8,0.0032,5.640915458575189e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_002695,9,0.0036,6.254683728319903e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_002696,6,0.0024,4.284931286433941e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_002697,15,0.006,8.810110448383309e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_002698,12,0.0048,7.698090950052792e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_002699,13,0.0052,8.280446867908673e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_002700,10,0.004,6.347783625557263e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002701,11,0.0044,6.916497150113748e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002702,11,0.0044,6.90021005114937e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002703,3,0.0012,2.9090838123059705e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_002704,3,0.0012,2.774389803203458e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_002705,10,0.004,6.309289797225326e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002706,8,0.0032,5.841377460915606e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_002707,5,0.002,3.796610921973836e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_002708,6,0.0024,4.3982196981342065e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002709,6,0.0024,4.288445980029641e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_002710,5,0.002,3.935946711754538e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_002711,7,0.0028,4.915109756546085e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002712,5,0.002,3.823960520263774e-05,0,3102,1,1571,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_002713,4,0.0016,3.2716285714798734e-05,0,3102,1,1571,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_002714,12,0.0048,7.631622568613492e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_002715,5,0.002,4.112134852720462e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_002716,7,0.0028,4.946524058515775e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002717,9,0.0036,5.7870907134874846e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_002718,7,0.0028,4.984717349291824e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002719,5,0.002,3.922992664851639e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_002720,9,0.0036,5.825370834469086e-05,0,3102,1,1571,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_002721,9,0.0036,6.234073959691403e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_002722,7,0.0028,4.9127893645961476e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_002723,10,0.004,6.376640057944364e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_002724,18,0.0072,0.00010926601452579655,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_002725,3,0.0012,2.777686699657646e-05,0,3102,1,1571,7,2,7,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_002726,5,0.002,3.89702148499226e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_002727,3,0.0012,2.8381300740603832e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
