node_id,node_type,degree,bipartite_degree_centrality,pagerank,betweenness_approx,role,job_title,seniority,industry
R_001014,CV,4,0.0016,3.421970224157459e-05,3.007334225560253e-08,Data Analyst,,Senior,SaaS
R_001015,CV,10,0.004,6.37519402722909e-05,0.00014856562655738467,Operations Manager,,Mid,Travel
R_001016,CV,16,0.0064,9.22901386037536e-05,3.637757874917511e-05,Technical Support Specialist,,Senior,Retail
R_001017,CV,9,0.0036,6.009704900046799e-05,1.9897643853574466e-05,Business Analyst,,Senior,E-commerce
R_001018,CV,7,0.0028,4.793781383044456e-05,9.586336900070966e-06,Customer Support Specialist,,Junior,Retail
R_001019,CV,10,0.004,6.36008617222047e-05,8.432888173209453e-06,Project Manager,,Mid,E-commerce
R_001020,CV,8,0.0032,5.4493675339789714e-05,2.4466899686525413e-05,Operations Manager,,Junior,Healthcare
R_001021,CV,12,0.0048,7.596865530917281e-05,1.438211003938045e-05,Account Executive,,Junior,Cybersecurity
R_001022,CV,16,0.0064,9.376209709290414e-05,8.379754788966724e-05,Junior Accountant,,Junior,Retail
R_001023,CV,6,0.0024,4.733191256162369e-05,9.580083061507093e-06,Associate Product Manager,,Mid,Retail
R_001024,CV,7,0.0028,4.783113401878938e-05,4.039861309854873e-06,Operations Manager,,Mid,Retail
R_001025,CV,12,0.0048,8.15639722777285e-05,1.007115442577816e-06,Product Manager,,Mid,Gaming
R_001026,CV,9,0.0036,6.111453064661337e-05,1.69798959172713e-05,Backend Engineer,,Junior,Cybersecurity
R_001027,CV,13,0.0052,8.34416109774273e-05,9.384083463849566e-06,Full Stack Engineer,,Mid,FinTech
R_001028,CV,12,0.0048,8.250995705444099e-05,9.34917269866941e-06,Associate Product Manager,,Junior,Travel
R_001029,CV,3,0.0012,2.7449103431199994e-05,1.3781039373966753e-07,Junior Accountant,,Mid,FinTech
R_001030,CV,14,0.0056,8.467272094798236e-05,1.0892996574176211e-05,Program Coordinator,,Senior,Retail
R_001031,CV,4,0.0016,3.3092964858735634e-05,3.7854912913642265e-05,Financial Analyst,,Mid,Retail
R_001032,CV,14,0.0056,8.412170490218434e-05,6.255347549280692e-05,Financial Analyst,,Junior,Retail
R_001033,CV,3,0.0012,2.9610204226200807e-05,9.86436932492894e-07,Associate Product Manager,,Mid,Logistics
R_001034,CV,8,0.0032,5.273848796620621e-05,8.57128442347857e-06,Customer Support Specialist,,Junior,Healthcare
R_001035,CV,7,0.0028,4.926177674225939e-05,6.499045027956112e-06,BI Analyst,,Mid,Healthcare
R_001036,CV,6,0.0024,4.458032626811437e-05,1.3930973431850054e-06,Full Stack Engineer,,Mid,Travel
R_001037,CV,12,0.0048,7.462999911565748e-05,7.9066606260134e-06,Program Coordinator,,Mid,Travel
R_001038,CV,14,0.0056,8.335635494491837e-05,4.474847381036056e-05,Customer Success Associate,,Mid,Logistics
R_001039,CV,8,0.0032,5.516507842148416e-05,5.846992475580914e-06,Business Analyst,,Mid,Cybersecurity
R_001040,CV,8,0.0032,5.258925899787717e-05,2.3159370981449085e-05,Technical Support Specialist,,Junior,Logistics
R_001041,CV,8,0.0032,5.479759938014625e-05,5.960837894683263e-06,Operations Manager,,Senior,SaaS
R_001042,CV,5,0.002,3.756298414367909e-05,4.6950637441390106e-07,FP&A Analyst,,Mid,FinTech
R_001043,CV,9,0.0036,6.212172402793451e-05,3.1793295963799955e-05,Full Stack Engineer,,Mid,Gaming
R_001044,CV,5,0.002,3.84973860934779e-05,2.8246675704852003e-05,Operations Manager,,Junior,Logistics
R_001045,CV,10,0.004,6.678253329434953e-05,8.337095053573448e-06,Full Stack Engineer,,Mid,SaaS
R_001046,CV,10,0.004,6.911351365148842e-05,1.539559041868861e-05,Performance Marketer,,Senior,E-commerce
R_001047,CV,10,0.004,6.630492116192168e-05,5.002617547806832e-06,BI Analyst,,Junior,Retail
R_001048,CV,11,0.0044,6.880201711364757e-05,1.099623530167715e-05,Project Manager,,Junior,Retail
R_001049,CV,10,0.004,6.598041848070659e-05,1.5442163318577943e-05,Business Development Manager,,Senior,E-commerce
R_001050,CV,8,0.0032,5.544807195087314e-05,2.4955136092226095e-05,Business Analyst,,Mid,FinTech
R_001051,CV,12,0.0048,7.595692030224797e-05,1.3486805158706395e-05,Account Executive,,Senior,FinTech
R_001052,CV,5,0.002,3.836081894302125e-05,1.7670005778589688e-06,Technical Support Specialist,,Senior,Gaming
R_001053,CV,9,0.0036,5.8551967840125333e-05,5.019271746896067e-06,Project Manager,,Junior,E-commerce
R_001054,CV,5,0.002,4.160463674870762e-05,2.5965892248312554e-06,Associate Product Manager,,Senior,E-commerce
R_001055,CV,3,0.0012,3.0073350626778454e-05,2.3176310866685e-06,Associate Product Manager,,Mid,Cybersecurity
R_001056,CV,9,0.0036,6.248067524975941e-05,6.362245172161508e-07,Marketing Manager,,Mid,SaaS
R_001057,CV,9,0.0036,6.32354738976922e-05,8.013235721607211e-06,Marketing Manager,,Senior,Logistics
R_001058,CV,4,0.0016,3.5390406089568424e-05,1.1696562979509174e-07,Product Manager,,Senior,EdTech
R_001059,CV,10,0.004,6.622726395929549e-05,1.9674551238400254e-05,Sales Representative,,Senior,Healthcare
R_001060,CV,6,0.0024,4.475606839939442e-05,4.380227223820387e-06,Software Engineer,,Senior,EdTech
R_001061,CV,11,0.0044,7.118507870400138e-05,2.3820466774082025e-05,Data Analyst,,Junior,Healthcare
R_001062,CV,4,0.0016,3.320978823119863e-05,2.587898462551326e-06,Project Manager,,Junior,Gaming
R_001063,CV,6,0.0024,4.461283538528731e-05,1.709066910202552e-07,Business Analyst,,Senior,E-commerce
R_001064,CV,4,0.0016,3.461436766239924e-05,1.1284298147957648e-06,Performance Marketer,,Junior,Logistics
R_001065,CV,12,0.0048,7.728348242029826e-05,1.4918816433716382e-05,Backend Engineer,,Junior,E-commerce
R_001066,CV,15,0.006,9.513382395811535e-05,1.5507452275726594e-05,Content Marketer,,Mid,EdTech
R_001067,CV,6,0.0024,4.4705588039450114e-05,8.507563737688116e-06,BI Analyst,,Mid,E-commerce
R_001068,CV,5,0.002,3.9176768845059415e-05,8.945046123409648e-08,BI Analyst,,Mid,Logistics
R_001069,CV,9,0.0036,6.332924869640776e-05,6.871215614062508e-06,Performance Marketer,,Senior,Travel
R_001070,CV,4,0.0016,3.302475551873469e-05,2.560603312574387e-07,Financial Analyst,,Junior,FinTech
R_001071,CV,3,0.0012,2.7770416985001168e-05,1.1653782973163772e-06,Technical Support Specialist,,Senior,Cybersecurity
R_001072,CV,1,0.0004,1.7633984494739304e-05,0.0,Project Manager,,Junior,Logistics
R_001073,CV,4,0.0016,3.58942823102587e-05,7.5987825755487604e-06,Technical Product Manager,,Junior,Cybersecurity
R_001074,CV,4,0.0016,3.352465379151543e-05,2.882000359795716e-07,Financial Analyst,,Junior,Travel
R_001075,CV,10,0.004,6.709316376943833e-05,1.950619925148641e-05,Business Development Manager,,Junior,Gaming
R_001076,CV,9,0.0036,6.121606442791571e-05,1.2037070779891193e-05,Backend Engineer,,Junior,Cybersecurity
R_001077,CV,10,0.004,6.5401912765788e-05,9.644350682848765e-06,Business Development Manager,,Senior,EdTech
R_001078,CV,6,0.0024,4.4338554774315145e-05,2.970804082120098e-06,Data Analyst,,Junior,Cybersecurity
R_001079,CV,9,0.0036,5.829148331845551e-05,4.2750983092927644e-05,Technical Support Specialist,,Senior,Healthcare
R_001080,CV,12,0.0048,7.678384666251233e-05,4.155662907135462e-05,Data Analyst,,Mid,E-commerce
R_001081,CV,9,0.0036,5.845378025617627e-05,1.5241233308015768e-06,Financial Analyst,,Mid,Healthcare
R_001082,CV,8,0.0032,5.341895268262679e-05,9.75016968105632e-07,Financial Analyst,,Mid,Logistics
R_001083,CV,12,0.0048,7.350867554573799e-05,1.6537114070924013e-05,Financial Analyst,,Junior,Retail
R_001084,CV,1,0.0004,1.7979008071695983e-05,0.0,Software Engineer,,Junior,Gaming
R_001085,CV,10,0.004,6.623872346161692e-05,2.177399030668078e-05,Software Engineer,,Junior,E-commerce
R_001086,CV,13,0.0052,7.865862765619566e-05,1.218977457162134e-05,Program Coordinator,,Senior,Cybersecurity
R_001087,CV,8,0.0032,5.302652508016602e-05,1.6962116566294572e-05,Technical Support Specialist,,Junior,Healthcare
R_001088,CV,6,0.0024,4.556004538494935e-05,1.104413423631448e-05,Full Stack Engineer,,Mid,Logistics
R_001089,CV,14,0.0056,8.645415828734998e-05,2.674404089193736e-05,Business Development Manager,,Junior,Logistics
R_001090,CV,4,0.0016,3.408652230313282e-05,3.1094704743802868e-06,Data Analyst,,Mid,Retail
R_001091,CV,6,0.0024,4.228798495383486e-05,7.155639847106857e-07,Financial Analyst,,Mid,Cybersecurity
R_001092,CV,11,0.0044,6.89916547574001e-05,1.2841792126307767e-05,Program Coordinator,,Senior,Gaming
R_001093,CV,10,0.004,6.606317796943613e-05,4.3509705563073366e-05,Sales Representative,,Mid,Retail
R_001094,CV,6,0.0024,4.261126286865705e-05,1.624288335285947e-06,Customer Success Associate,,Junior,Travel
R_001095,CV,14,0.0056,8.712299459271453e-05,9.386475414425796e-06,BI Analyst,,Mid,FinTech
R_001096,CV,3,0.0012,2.9407109274291606e-05,9.468970656606832e-09,Marketing Manager,,Junior,SaaS
R_001097,CV,7,0.0028,4.967588290040828e-05,6.554147986123905e-06,Data Analyst,,Junior,Retail
R_001098,CV,18,0.0072,0.00010417365869132134,4.5378956871392375e-05,Customer Support Specialist,,Senior,Logistics
R_001099,CV,5,0.002,3.8547198551953344e-05,1.8367728026121532e-07,Project Manager,,Junior,Travel
R_001100,CV,5,0.002,3.7918023197026194e-05,2.494885891202031e-05,FP&A Analyst,,Junior,Logistics
R_001101,CV,1,0.0004,1.776544441269264e-05,0.0,Business Development Manager,,Mid,E-commerce
R_001102,CV,5,0.002,3.909300082294447e-05,2.768947853300937e-06,Business Development Manager,,Senior,Cybersecurity
R_001103,CV,7,0.0028,4.8046575252522694e-05,1.1421468624911167e-05,Customer Support Specialist,,Mid,Cybersecurity
R_001104,CV,11,0.0044,7.042702256639941e-05,1.3698461624689691e-05,Business Development Manager,,Junior,Travel
R_001105,CV,16,0.0064,9.48483124781466e-05,6.9908581208250626e-06,Operations Manager,,Senior,Logistics
R_001106,CV,13,0.0052,8.11702441557772e-05,2.5761882396749615e-05,Sales Representative,,Senior,Travel
R_001107,CV,4,0.0016,3.315833315165396e-05,1.984603007500147e-06,Operations Manager,,Junior,Cybersecurity
R_001108,CV,13,0.0052,8.15483599524808e-05,1.148923474139724e-05,Sales Representative,,Mid,EdTech
R_001109,CV,3,0.0012,2.8444146258295223e-05,2.1163278847736514e-06,Full Stack Engineer,,Mid,Retail
R_001110,CV,9,0.0036,6.50006575984375e-05,4.788087236099688e-07,Technical Product Manager,,Senior,Logistics
R_001111,CV,3,0.0012,2.813969038258416e-05,7.16816751565234e-08,Sales Representative,,Senior,E-commerce
R_001112,CV,14,0.0056,8.859381380605402e-05,4.6679835545927584e-05,Full Stack Engineer,,Senior,Travel
R_001113,CV,15,0.006,8.708338960426865e-05,1.4815277167447864e-05,Customer Support Specialist,,Senior,Logistics
R_001114,CV,7,0.0028,4.7751245552232306e-05,5.888259759991453e-07,FP&A Analyst,,Junior,E-commerce
R_001115,CV,10,0.004,6.492903565696824e-05,2.4644420388864358e-05,Business Development Manager,,Senior,EdTech
R_001116,CV,12,0.0048,7.873804988530582e-05,4.739493696285728e-06,Software Engineer,,Junior,E-commerce
R_001117,CV,11,0.0044,6.737745851172852e-05,1.706796287041249e-06,FP&A Analyst,,Junior,Cybersecurity
R_001118,CV,7,0.0028,4.790603353019234e-05,2.9375415432353908e-05,Technical Support Specialist,,Junior,Retail
R_001119,CV,7,0.0028,4.996457618672378e-05,8.753581521155408e-06,Full Stack Engineer,,Mid,Travel
R_001120,CV,8,0.0032,5.545757278352864e-05,5.857179911086844e-06,Backend Engineer,,Junior,Logistics
R_001121,CV,8,0.0032,5.5261440959872015e-05,6.621919355100048e-06,Data Analyst,,Senior,SaaS
R_001122,CV,4,0.0016,3.374464501510742e-05,3.0778650119322504e-06,Sales Representative,,Mid,Healthcare
R_001123,CV,13,0.0052,8.535305735591729e-05,2.033534860263805e-05,Marketing Manager,,Junior,Logistics
R_001124,CV,8,0.0032,5.711069649322207e-05,4.190283480788373e-06,Marketing Manager,,Junior,EdTech
R_001125,CV,4,0.0016,3.51360819236794e-05,1.174987980832966e-07,Marketing Manager,,Senior,Logistics
R_001126,CV,0,0.0,1.2023710757614017e-05,0.0,Project Manager,,Senior,Gaming
R_001127,CV,11,0.0044,7.475698388386406e-05,4.446105801349717e-06,Performance Marketer,,Junior,Gaming
R_001128,CV,7,0.0028,4.782721447022409e-05,1.121268279297341e-05,FP&A Analyst,,Mid,E-commerce
R_001129,CV,4,0.0016,3.5537551302625474e-05,3.4284038049769207e-06,Associate Product Manager,,Mid,Healthcare
R_001130,CV,5,0.002,4.061784029748029e-05,2.171865954057535e-06,Performance Marketer,,Senior,E-commerce
R_001131,CV,8,0.0032,5.2199935260322116e-05,3.449515258717165e-07,Technical Support Specialist,,Junior,Gaming
R_001132,CV,13,0.0052,8.116822487094803e-05,1.8199529050946342e-05,Sales Representative,,Senior,FinTech
R_001133,CV,11,0.0044,7.140114671699289e-05,3.862465984214812e-05,BI Analyst,,Mid,E-commerce
R_001134,CV,13,0.0052,8.819738319498906e-05,1.2298494660808808e-05,Product Manager,,Senior,FinTech
R_001135,CV,14,0.0056,8.627435601510885e-05,9.851493993160599e-05,Business Analyst,,Mid,EdTech
R_001136,CV,9,0.0036,5.999685405422424e-05,3.3002056903388613e-06,BI Analyst,,Senior,Cybersecurity
R_001137,CV,4,0.0016,3.427064710858504e-05,1.1534783146754564e-06,Software Engineer,,Junior,Travel
R_001138,CV,6,0.0024,4.300207424379457e-05,5.216415449904847e-06,Operations Manager,,Senior,Healthcare
R_001139,CV,13,0.0052,7.804949657154912e-05,1.2719899123574652e-05,Customer Support Specialist,,Senior,SaaS
R_001140,CV,2,0.0008,2.4054284755607566e-05,0.0,Associate Product Manager,,Junior,Cybersecurity
R_001141,CV,5,0.002,3.845027220289013e-05,3.7067856504070443e-06,Financial Analyst,,Junior,SaaS
R_001142,CV,6,0.0024,4.545553300386147e-05,9.786799495935117e-06,Content Marketer,,Senior,EdTech
R_001143,CV,13,0.0052,7.899120864330726e-05,4.580156483287227e-05,Junior Accountant,,Senior,EdTech
R_001144,CV,12,0.0048,7.918826160217875e-05,1.4057937808299885e-05,Content Marketer,,Senior,EdTech
R_001145,CV,18,0.0072,0.00010429827279496837,2.0982712978068996e-05,Junior Accountant,,Junior,Retail
R_001146,CV,10,0.004,6.334635429034714e-05,3.822011290804811e-05,FP&A Analyst,,Mid,Healthcare
R_001147,CV,13,0.0052,7.908619891749539e-05,7.757070730893148e-05,Project Manager,,Senior,FinTech
R_001148,CV,15,0.006,8.813142958023166e-05,1.4086837773216643e-05,Financial Analyst,,Senior,Logistics
R_001149,CV,7,0.0028,5.378719679942965e-05,5.384783408196877e-05,Technical Product Manager,,Senior,Healthcare
R_001150,CV,2,0.0008,2.3052442473173585e-05,7.613758195403065e-09,Full Stack Engineer,,Junior,E-commerce
R_001151,CV,11,0.0044,7.621302771546803e-05,1.8691619895040594e-05,Associate Product Manager,,Junior,SaaS
R_001152,CV,6,0.0024,4.3244930963149616e-05,2.7606328501629104e-07,Operations Manager,,Mid,Gaming
R_001153,CV,9,0.0036,5.7889323478226316e-05,3.7032808567049205e-06,Customer Support Specialist,,Junior,EdTech
R_001154,CV,7,0.0028,5.268134580803521e-05,2.8988765653093647e-06,Associate Product Manager,,Mid,SaaS
R_001155,CV,14,0.0056,8.393991723137967e-05,2.0229635785743242e-05,Customer Success Associate,,Junior,Retail
R_001156,CV,8,0.0032,5.457076626125835e-05,2.305326022441269e-05,Sales Representative,,Junior,Logistics
R_001157,CV,11,0.0044,6.872373538448158e-05,0.00014614928054478585,Junior Accountant,,Senior,Healthcare
R_001158,CV,6,0.0024,4.277777111914807e-05,6.125318092602612e-07,Financial Analyst,,Senior,Cybersecurity
R_001159,CV,11,0.0044,7.465799054531664e-05,1.4901511498365058e-05,Performance Marketer,,Mid,Retail
R_001160,CV,4,0.0016,3.3370199320562436e-05,1.3537098878536308e-07,Program Coordinator,,Mid,Logistics
R_001161,CV,8,0.0032,5.3270235448021624e-05,8.426235570498478e-05,FP&A Analyst,,Mid,Cybersecurity
R_001162,CV,8,0.0032,5.256151298391667e-05,8.91487068480587e-06,Customer Success Associate,,Mid,SaaS
R_001163,CV,5,0.002,4.0080063159123916e-05,1.4977137453499674e-06,Marketing Manager,,Junior,Healthcare
R_001164,CV,4,0.0016,3.2439318897897515e-05,3.6058048887672545e-06,Customer Support Specialist,,Junior,SaaS
R_001165,CV,13,0.0052,8.169957361612391e-05,8.428414774065075e-05,Business Development Manager,,Mid,SaaS
R_001166,CV,9,0.0036,6.126577696504505e-05,4.4862980264332866e-05,Full Stack Engineer,,Junior,Cybersecurity
R_001167,CV,11,0.0044,7.071742725657929e-05,7.470768948315766e-05,Business Development Manager,,Junior,Cybersecurity
R_001168,CV,8,0.0032,5.2836237368696964e-05,3.950871827964238e-06,Operations Manager,,Senior,Travel
R_001169,CV,5,0.002,3.767684498152256e-05,3.323732277183413e-07,Financial Analyst,,Mid,EdTech
R_001170,CV,2,0.0008,2.3660260598191925e-05,7.099879433203371e-06,Content Marketer,,Mid,Gaming
R_001171,CV,3,0.0012,2.883103727759965e-05,6.999576156754756e-08,Business Analyst,,Mid,SaaS
R_001172,CV,9,0.0036,6.00796182977541e-05,5.401905689628824e-06,BI Analyst,,Junior,EdTech
R_001173,CV,1,0.0004,1.799576346980921e-05,0.0,Account Executive,,Mid,Cybersecurity
R_001174,CV,11,0.0044,7.249930329695592e-05,1.2079036829239134e-05,Business Analyst,,Senior,Logistics
R_001175,CV,6,0.0024,4.5010272782466826e-05,4.304443328641369e-06,Backend Engineer,,Senior,FinTech
R_001176,CV,6,0.0024,4.587201888279154e-05,1.5855045074495672e-06,Performance Marketer,,Mid,Cybersecurity
R_001177,CV,5,0.002,4.049015882390985e-05,1.838913650621349e-07,Content Marketer,,Junior,EdTech
R_001178,CV,11,0.0044,7.086327639894886e-05,3.355143753249708e-05,Sales Representative,,Junior,FinTech
R_001179,CV,6,0.0024,4.496505104382038e-05,5.474400581003169e-06,Backend Engineer,,Mid,FinTech
R_001180,CV,4,0.0016,3.3062721808410076e-05,1.630939725112764e-07,Financial Analyst,,Senior,Logistics
R_001181,CV,4,0.0016,3.390843237701249e-05,2.2762062331921456e-06,BI Analyst,,Senior,E-commerce
R_001182,CV,9,0.0036,5.8161876463231616e-05,1.2473223441929807e-05,Customer Success Associate,,Mid,Travel
R_001183,CV,9,0.0036,6.0717549661790775e-05,1.1900759837852161e-05,Full Stack Engineer,,Mid,Cybersecurity
R_001184,CV,11,0.0044,7.001839314540504e-05,1.051521574088316e-06,Project Manager,,Senior,Logistics
R_001185,CV,8,0.0032,5.263052121097297e-05,1.3914725858254657e-05,Technical Support Specialist,,Mid,Logistics
R_001186,CV,13,0.0052,7.773582382540064e-05,1.1208298735903116e-06,Customer Success Associate,,Senior,Healthcare
R_001187,CV,4,0.0016,3.468813418938811e-05,3.8934385765478855e-06,Content Marketer,,Junior,FinTech
R_001188,CV,7,0.0028,4.902725547019528e-05,9.142357299514014e-06,Program Coordinator,,Mid,FinTech
R_001189,CV,11,0.0044,6.776843920128127e-05,3.3146820273388e-05,Customer Success Associate,,Junior,Retail
R_001190,CV,3,0.0012,2.976773841616115e-05,4.4938175719333434e-08,Technical Product Manager,,Mid,E-commerce
R_001191,CV,6,0.0024,4.351181635799576e-05,6.489250628696151e-06,Project Manager,,Senior,EdTech
R_001192,CV,3,0.0012,2.9560937721848435e-05,1.0505771914531109e-06,Backend Engineer,,Mid,Healthcare
R_001193,CV,8,0.0032,5.49233028189177e-05,6.417424666571588e-06,Business Development Manager,,Junior,Cybersecurity
R_001194,CV,15,0.006,9.31967191434154e-05,3.0758920035731234e-05,Business Analyst,,Junior,Healthcare
R_001195,CV,3,0.0012,2.8340364769042977e-05,2.5677401621991197e-08,Business Analyst,,Mid,Travel
R_001196,CV,12,0.0048,7.366210296169906e-05,4.377312081148082e-06,Program Coordinator,,Junior,EdTech
R_001197,CV,13,0.0052,7.73150566300268e-05,9.516040742271861e-06,Technical Support Specialist,,Mid,Travel
R_001198,CV,3,0.0012,2.9480295322501766e-05,6.541723681162541e-08,Content Marketer,,Junior,Travel
R_001199,CV,1,0.0004,1.766163308462774e-05,0.0,Backend Engineer,,Senior,FinTech
R_001200,CV,9,0.0036,5.8246259365500496e-05,1.3856632030982454e-05,Technical Support Specialist,,Senior,Retail
R_001201,CV,3,0.0012,2.825953849829047e-05,3.04898130655515e-08,BI Analyst,,Mid,Logistics
R_001202,CV,2,0.0008,2.3068926328340433e-05,2.5645128861643504e-09,BI Analyst,,Senior,Retail
R_001203,CV,9,0.0036,6.183599090681272e-05,1.148730881251017e-05,Software Engineer,,Junior,Travel
R_001204,CV,10,0.004,6.629538655484834e-05,1.522313581838037e-05,Data Analyst,,Junior,Travel
R_001205,CV,3,0.0012,2.8181523964078796e-05,7.567345340332515e-08,Operations Manager,,Mid,E-commerce
R_001206,CV,10,0.004,6.218479215441472e-05,1.8209786666356965e-05,Customer Success Associate,,Junior,Retail
R_001207,CV,15,0.006,9.599098294539471e-05,1.6722496304327886e-05,Marketing Manager,,Senior,FinTech
R_001208,CV,4,0.0016,3.3943131817360416e-05,1.5803551913307227e-06,Account Executive,,Senior,Cybersecurity
R_001209,CV,3,0.0012,2.7639476647875755e-05,5.950963402781255e-08,Financial Analyst,,Junior,Travel
R_001210,CV,10,0.004,6.568430922513185e-05,5.538313784482567e-05,Account Executive,,Junior,Cybersecurity
